P1	P2	P3	Dstatistic	Z-score	p-value	f4-ratio	BBAA	ABBA	BABA
TES-M	MAL-M	TRE-F	0.0623365	0.894444	0.371084	0.010748	325.519	23.3084	20.573
TES-M	MAL-M	TRQ-F	0.0916711	1.34338	0.179148	0.0174186	327.107	25.3843	21.1211
MAL-M	TRE-F	TES-S	0.156042	2.56519	0.010312	0.0524819	121.318	72.6386	53.0291
MAL-M	TRQ-F	TES-S	0.121012	1.61445	0.106431	0.0397301	127.281	68.8026	53.9483
TRE-F	TRQ-F	MAL-M	0.00908725	0.154665	0.877085	0.00211034	212.847	41.7371	40.9854
MOB-S	MOB-G	MOB-C	0.0808095	1.41157	0.158078	0.0487081	106.253	79.7688	67.8406
MOB-C	MTB-F	MOB-G	0.0443695	0.904878	0.36553	0.0200934	160.998	61.8757	56.6182
PAS-C	MOB-C	MOB-G	0.260018	4.59397	4.34899e-06	0.104024	171.463	74.5678	43.7922
MOB-C	MOB-G	REN-C	0.0113752	0.143535	0.885867	0.0022827	173.753	47.7372	46.6634
MOB-C	MOB-G	REN-HC	0.00413295	0.0551581	0.956013	0.000879916	170.868	46.9305	46.5441
REN-HS	MOB-G	MOB-C	0.127879	2.36501	0.0180297	0.0664127	119.266	72.4583	56.0277
REN-S	MOB-G	MOB-C	0.0726465	1.3527	0.176152	0.0388276	115.585	69.0461	59.6936
RGG-C	MOB-C	MOB-G	0.115039	2.27385	0.0229752	0.044825	192.859	60.0947	47.6948
RGG-S	MOB-G	MOB-C	0.0985284	1.48343	0.13796	0.0601418	100.487	81.8556	67.1721
SLV-F	MOB-C	MOB-G	0.277625	4.85774	1.18735e-06	0.10668	174.978	72.6766	41.0917
SLV-M	MOB-C	MOB-G	0.291318	5.38957	7.06282e-08	0.1475	104.376	97.7058	53.6214
MOB-C	MOB-G	SLV-O	0.0126475	0.0936223	0.925409	0.00027582	176.892	9.48413	9.24722
SNM-C	MOB-C	MOB-G	0.219859	3.74386	0.000181213	0.0824448	178.659	65.4156	41.8355
MOB-G	MOB-C	SNM-M	0.307264	4.73546	2.18554e-06	0.119029	103.111	101.528	53.8008
SNM-S	MOB-G	MOB-C	0.0951973	1.48614	0.137243	0.0574161	102.471	81.2122	67.0938
TES-C	MOB-C	MOB-G	0.124851	2.36365	0.0180957	0.0494953	191.285	61.6546	47.9681
TES-M	MOB-C	MOB-G	0.310656	5.56569	2.61122e-08	0.15821	103.885	100.648	52.9363
TES-S	MOB-G	MOB-C	0.103695	1.56316	0.118015	0.0624686	101.692	81.8898	66.5023
TRE-F	MOB-C	MOB-G	0.23895	4.53254	5.82799e-06	0.0952378	177.193	71.4165	43.869
TRQ-F	MOB-C	MOB-G	0.310161	5.38059	7.42434e-08	0.120076	173.703	75.779	39.8999
MTB-F	MOB-C	MOB-S	0.023372	0.485546	0.627289	0.00953557	177.613	57.3048	54.6873
PAS-C	MOB-C	MOB-S	0.231658	4.27436	1.91691e-05	0.0889233	184.444	71.5854	44.6569
MOB-C	MOB-S	REN-C	0.00727111	0.096741	0.922932	0.00150125	167.641	49.3893	48.6763
MOB-C	MOB-S	REN-HC	0.0222403	0.32907	0.742103	0.00494294	165.187	50.5404	48.3412
REN-HS	MOB-S	MOB-C	0.0534788	1.30358	0.192377	0.0230215	195.568	57.684	51.8275
MOB-S	REN-S	MOB-C	0.0305707	0.52518	0.599458	0.0133221	196.131	56.1745	52.8418
RGG-C	MOB-C	MOB-S	0.103815	1.90211	0.0571563	0.0382708	209.078	58.3163	47.3469
RGG-S	MOB-S	MOB-C	0.0268765	0.450796	0.652137	0.0111524	217.889	53.5634	50.7595
SLV-F	MOB-C	MOB-S	0.223527	4.06312	4.84201e-05	0.0843565	188.071	69.7375	44.2567
SLV-M	MOB-C	MOB-S	0.28519	4.73173	2.22615e-06	0.136059	113.591	94.3402	52.4711
MOB-S	MOB-C	SLV-O	0.174903	1.21644	0.223817	0.0044871	175.647	13.1264	9.21825
SNM-C	MOB-C	MOB-S	0.203992	3.23833	0.00120233	0.0731421	193.251	63.7667	42.1588
SNM-M	MOB-C	MOB-S	0.297758	5.07333	3.90917e-07	0.143012	108.417	97.1068	52.5464
SNM-S	MOB-S	MOB-C	0.0277189	0.455948	0.648427	0.011079	221.626	51.9294	49.1282
TES-C	MOB-C	MOB-S	0.104697	2.1836	0.0289919	0.0398866	206.833	59.8224	48.4832
TES-M	MOB-C	MOB-S	0.311531	5.45672	4.85001e-08	0.14512	112.562	95.2721	50.0117
TES-S	MOB-S	MOB-C	0.0452129	0.835214	0.403597	0.0182349	221.439	53.4701	48.8442
TRE-F	MOB-C	MOB-S	0.213389	4.22868	2.35065e-05	0.0798147	189.275	68.2717	44.2589
TRQ-F	MOB-C	MOB-S	0.272733	4.9173	8.77443e-07	0.102739	186.456	73.7839	42.1617
MTB-F	MOB-C	PAS-C	0.18166	5.72735	1.02014e-08	0.181467	98.8335	92.2169	63.8633
MOB-C	MTB-F	REN-C	0.000319877	0.00500607	0.996006	4.28576e-05	262.611	31.9287	31.9083
MOB-C	MTB-F	REN-HC	0.00841085	0.127303	0.898701	0.00118104	256.726	31.6139	31.0865
MOB-C	MTB-F	REN-HS	0.0147891	0.286501	0.774494	0.00686419	179.097	57.4392	55.765
MOB-C	MTB-F	REN-S	0.0263004	0.549705	0.582522	0.0120398	172.357	59.222	56.1867
RGG-C	MOB-C	MTB-F	0.0618345	1.52526	0.127195	0.0822499	108.008	77.7276	68.6749
MTB-F	MOB-C	RGG-S	0.0634512	1.21709	0.223571	0.0197258	180.416	57.7827	50.8875
MTB-F	MOB-C	SLV-F	0.148168	3.96957	7.2002e-05	0.111345	91.667	91.5606	67.9292
MTB-F	MOB-C	SLV-M	0.108321	1.69456	0.0901581	0.0340532	157.902	60.7129	48.8454
MTB-F	MOB-C	SLV-O	0.20172	1.38047	0.167442	0.00296614	213.788	7.68125	5.10251
SNM-C	MOB-C	MTB-F	0.156692	3.56916	0.000358123	0.190628	94.2502	84.3934	61.5286
MTB-F	MOB-C	SNM-M	0.0927674	1.48204	0.138329	0.0273389	165.434	59.7129	49.5746
MTB-F	MOB-C	SNM-S	0.0546589	1.10465	0.26931	0.0161554	178.728	56.6743	50.7999
TES-C	MOB-C	MTB-F	0.0877618	2.17684	0.0294927	0.113211	106.72	79.7401	66.8731
MTB-F	MOB-C	TES-M	0.111714	1.72798	0.083991	0.033847	163.329	62.2626	49.7493
MTB-F	MOB-C	TES-S	0.028614	0.534014	0.593332	0.00890059	180.233	55.0348	51.9729
TRE-F	MOB-C	MTB-F	0.150257	3.89289	9.90588e-05	0.197065	96.2043	92.5232	68.3507
MTB-F	MOB-C	TRQ-F	0.149807	3.77852	0.000157764	0.126004	96.6673	89.489	66.1701
PAS-C	MOB-C	REN-C	0.0387455	0.563417	0.573151	0.00486467	254.927	31.4225	29.0783
PAS-C	MOB-C	REN-HC	0.0698126	1.04165	0.297574	0.00911109	254.135	31.5822	27.4603
PAS-C	MOB-C	REN-HS	0.212668	4.13958	3.47941e-05	0.0896144	185.648	69.6278	45.2063
PAS-C	MOB-C	REN-S	0.208712	4.05626	4.98644e-05	0.0868529	179.185	69.9922	45.8207
MOB-C	RGG-C	PAS-C	0.051904	1.33979	0.180314	0.0625205	107.659	78.7718	70.9981
PAS-C	MOB-C	RGG-S	0.161773	2.85459	0.00430925	0.0496391	180.984	64.8006	46.7541
PAS-C	SLV-F	MOB-C	0.0591906	1.66793	0.0953305	0.0555853	128.314	67.5684	60.0166
MOB-C	PAS-C	SLV-M	0.0929919	1.58354	0.113298	0.0296768	140.512	59.0662	49.0155
PAS-C	MOB-C	SLV-O	0.00719935	0.0504067	0.959798	0.000138867	213.417	8.44312	8.32242
MOB-C	SNM-C	PAS-C	0.0857803	2.04995	0.0403696	0.10498	87.5958	82.9104	69.81
MOB-C	PAS-C	SNM-M	0.128929	2.10385	0.0353912	0.0384417	146.852	61.0899	47.1364
PAS-C	MOB-C	SNM-S	0.210809	3.85001	0.000118112	0.0605142	181.696	67.1824	43.7886
MOB-C	TES-C	PAS-C	0.0191523	0.476609	0.633641	0.0231336	107.856	76.7058	73.8228
MOB-C	PAS-C	TES-M	0.0870815	1.43347	0.151723	0.0264095	145.47	59.223	49.7348
PAS-C	MOB-C	TES-S	0.173345	3.04915	0.00229491	0.0518748	181.496	63.8032	44.9512
PAS-C	TRE-F	MOB-C	0.0797486	2.15329	0.031296	0.080752	112.962	73.8489	62.9401
TRQ-F	PAS-C	MOB-C	0.00112309	0.0314003	0.97495	0.00106214	125.253	64.674	64.5289
REN-C	REN-HC	MOB-C	0.0469336	0.722177	0.470186	0.0056883	416.565	21.6155	19.6775
MOB-C	REN-HS	REN-C	0.0587266	0.883975	0.37671	0.0129626	164.789	55.1276	49.0118
MOB-C	REN-S	REN-C	0.157015	2.2609	0.0237652	0.0355095	169.026	62.2536	45.3571
RGG-C	MOB-C	REN-C	0.0528333	0.736166	0.46163	0.00650022	291.838	31.2122	28.0797
RGG-S	MOB-C	REN-C	0.046828	0.599166	0.549062	0.00938078	168.839	50.4629	45.9481
SLV-F	MOB-C	REN-C	0.0529533	0.694784	0.48719	0.00643957	260.033	30.6024	27.5244
SLV-M	MOB-C	REN-C	0.0654224	0.788667	0.430307	0.0119585	185.61	45.415	39.8376
REN-C	MOB-C	SLV-O	0.180433	1.22448	0.220771	0.0047342	137.779	12.9871	9.01687
SNM-C	MOB-C	REN-C	0.0879157	1.13628	0.25584	0.0106695	272.148	31.6256	26.5142
SNM-M	MOB-C	REN-C	0.0493238	0.625157	0.531868	0.0092017	179.611	45.9732	41.6512
MOB-C	SNM-S	REN-C	0.00755164	0.0880636	0.929826	0.00150578	167.866	47.5105	46.7983
TES-C	MOB-C	REN-C	0.0726042	0.920067	0.357538	0.0092621	290.758	33.0015	28.5338
TES-M	MOB-C	REN-C	0.0642124	0.79108	0.428897	0.0117279	183.338	45.9511	40.4059
MOB-C	TES-S	REN-C	0.0303826	0.357752	0.720529	0.00612506	166.344	49.7795	46.8438
TRE-F	MOB-C	REN-C	0.0591759	0.776989	0.437165	0.00734136	264.481	31.5615	28.0349
TRQ-F	MOB-C	REN-C	0.122222	1.57512	0.115229	0.0150048	257.068	33.4942	26.1984
MOB-C	REN-HS	REN-HC	0.067064	1.10422	0.2695	0.0160949	162.285	56.4994	49.3975
MOB-C	REN-S	REN-HC	0.16213	2.43144	0.0150389	0.0388166	165.848	61.9994	44.7002
RGG-C	MOB-C	REN-HC	0.0320934	0.463552	0.642969	0.00412136	287.79	29.8245	27.9697
RGG-S	MOB-C	REN-HC	0.0128411	0.167423	0.867037	0.00273232	165.801	48.0389	46.8208
SLV-F	MOB-C	REN-HC	0.0571302	0.759177	0.447747	0.00720447	257.13	29.7625	26.5456
SLV-M	MOB-C	REN-HC	0.0648921	0.837644	0.402231	0.0125389	181.266	45.0227	39.5355
REN-HC	MOB-C	SLV-O	0.178683	1.23128	0.218219	0.00496768	136.626	13.7375	9.57242
SNM-C	MOB-C	REN-HC	0.0939265	1.24806	0.21201	0.0117908	267.336	30.8976	25.5918
SNM-M	MOB-C	REN-HC	0.0274268	0.352797	0.724241	0.00541712	174.055	44.2718	41.9082
MOB-C	SNM-S	REN-HC	0.034323	0.418405	0.675651	0.00727472	164.269	48.3995	45.1873
TES-C	MOB-C	REN-HC	0.0741496	1.00975	0.312617	0.00992965	285.954	32.5112	28.0226
TES-M	MOB-C	REN-HC	0.0202834	0.262321	0.793074	0.00393965	179.458	43.5784	41.8457
MOB-C	TES-S	REN-HC	0.0696271	0.859431	0.390103	0.0150144	161.849	51.681	44.9527
TRE-F	MOB-C	REN-HC	0.0474934	0.653039	0.513731	0.00614884	261.24	30.4673	27.7046
TRQ-F	MOB-C	REN-HC	0.107139	1.40993	0.158561	0.013777	255.2	32.314	26.0599
REN-HS	REN-S	MOB-C	0.08985	1.9739	0.0483926	0.0356969	215.446	54.8468	45.8034
RGG-C	MOB-C	REN-HS	0.107185	2.235	0.0254171	0.0428847	211.098	57.4444	46.3222
REN-HS	RGG-S	MOB-C	0.0232941	0.411806	0.680482	0.0108891	171.919	60.493	57.7389
SLV-F	MOB-C	REN-HS	0.216572	4.2817	1.8547e-05	0.0900014	190.918	68.3106	43.9896
SLV-M	MOB-C	REN-HS	0.280677	5.19863	2.0076e-07	0.144208	114.896	90.5615	50.866
REN-HS	MOB-C	SLV-O	0.1392	1.02727	0.304292	0.00358691	175.722	12.7688	9.64831
SNM-C	MOB-C	REN-HS	0.201512	3.55337	0.000380335	0.0781749	195.545	62.1205	41.2834
SNM-M	MOB-C	REN-HS	0.300427	5.69792	1.21281e-08	0.154648	111.269	94.7135	50.9517
REN-HS	SNM-S	MOB-C	0.0283206	0.484129	0.628294	0.0132692	176.803	60.8909	57.5369
TES-C	MOB-C	REN-HS	0.0860329	1.73387	0.0829407	0.0360919	208.633	58.377	49.128
TES-M	MOB-C	REN-HS	0.298529	5.64436	1.65794e-08	0.150715	114.468	92.1682	49.7896
REN-HS	TES-S	MOB-C	0.00470884	0.0873165	0.93042	0.00217138	175.491	58.6829	58.1328
TRE-F	MOB-C	REN-HS	0.193367	4.04756	5.17554e-05	0.0817835	191.265	67.4331	45.5801
TRQ-F	MOB-C	REN-HS	0.254896	4.95249	7.32712e-07	0.104963	187.568	71.0541	42.1889
RGG-C	MOB-C	REN-S	0.101492	2.15137	0.0314473	0.040602	204.958	58.7718	47.9413
RGG-S	REN-S	MOB-C	0.0502798	0.779879	0.435462	0.0233967	174.576	61.1184	55.2666
SLV-F	MOB-C	REN-S	0.202153	4.2489	2.14825e-05	0.0824907	184.603	68.3099	45.336
SLV-M	MOB-C	REN-S	0.301586	5.0965	3.45983e-07	0.149572	109.574	93.7662	50.3137
REN-S	MOB-C	SLV-O	0.0244821	0.172416	0.863111	0.000570465	177.431	10.3446	9.8502
SNM-C	MOB-C	REN-S	0.188617	3.44145	0.000578604	0.0724004	188.997	62.526	42.6819
SNM-M	MOB-C	REN-S	0.330762	5.50423	3.70779e-08	0.165892	106.408	99.0142	49.7941
SNM-S	REN-S	MOB-C	0.032569	0.53	0.596112	0.0154066	174.684	61.2376	57.3745
TES-C	MOB-C	REN-S	0.0760089	1.54217	0.123032	0.0314068	200.807	58.2402	50.0121
TES-M	MOB-C	REN-S	0.316294	5.39363	6.9049e-08	0.156202	108.7	95.1031	49.3982
TES-S	REN-S	MOB-C	0.0686697	1.063	0.287783	0.0314664	175.671	61.8199	53.8751
TRE-F	MOB-C	REN-S	0.209151	4.94693	7.53944e-07	0.0855066	185.419	68.7896	44.9921
TRQ-F	MOB-C	REN-S	0.25885	5.52611	3.27405e-08	0.103477	180.775	71.9962	42.3879
RGG-C	MOB-C	RGG-S	0.0855559	1.65235	0.0984641	0.0250186	208.558	56.2422	47.3769
MOB-C	RGG-C	SLV-F	0.140108	3.55205	0.000382235	0.117037	97.5904	90.5679	68.3081
MOB-C	RGG-C	SLV-M	0.037452	0.652217	0.514261	0.0113671	176.921	53.5172	49.6532
RGG-C	MOB-C	SLV-O	0.0234635	0.181653	0.855855	0.00040162	225.451	7.61538	7.2662
MOB-C	RGG-C	SNM-C	0.0746431	1.7602	0.0783746	0.0851393	92.5095	86.1029	74.1418
MOB-C	RGG-C	SNM-M	0.0488516	0.825876	0.408875	0.0138307	184.806	54.0785	49.0409
RGG-C	MOB-C	SNM-S	0.0996158	1.93724	0.0527165	0.0275502	209.062	56.902	46.5923
TES-C	RGG-C	MOB-C	0.015801	0.466356	0.640961	0.0249744	101.457	79.7473	77.2663
MOB-C	RGG-C	TES-M	0.0225907	0.383401	0.701423	0.00653822	182.12	53.3459	50.9889
RGG-C	MOB-C	TES-S	0.0713267	1.3832	0.166604	0.0210196	210.402	55.5214	48.1284
MOB-C	RGG-C	TRE-F	0.101651	2.56516	0.0103127	0.102215	98.3125	89.9525	73.3525
MOB-C	RGG-C	TRQ-F	0.105642	2.95453	0.00313141	0.100243	104.304	83.6336	67.6516
SLV-F	MOB-C	RGG-S	0.175567	3.57685	0.000347756	0.0520128	184.583	63.2438	44.3533
SLV-M	MOB-C	RGG-S	0.294826	4.91495	8.88056e-07	0.108504	109.933	89.0283	48.4856
RGG-S	MOB-C	SLV-O	0.193866	1.58614	0.112707	0.00504186	174.845	13.5249	9.13244
SNM-C	MOB-C	RGG-S	0.161405	2.62829	0.00858154	0.0453933	190.64	58.6776	42.3682
SNM-M	MOB-C	RGG-S	0.327005	5.34502	9.04051e-08	0.120445	105.638	92.7393	47.033
RGG-S	SNM-S	MOB-C	0.0151575	0.252837	0.800394	0.00461442	303.538	38.6911	37.5357
TES-C	MOB-C	RGG-S	0.0368643	0.762617	0.445692	0.0114205	203.959	55.555	51.6046
TES-M	MOB-C	RGG-S	0.332437	5.61321	1.98612e-08	0.12043	110.279	91.4833	45.8339
TES-S	RGG-S	MOB-C	0.0412389	0.955241	0.339456	0.01049	320.71	33.4356	30.7872
TRE-F	MOB-C	RGG-S	0.166863	3.4658	0.000528653	0.0488987	185.574	62.1072	44.3444
TRQ-F	MOB-C	RGG-S	0.203041	3.70642	0.000210213	0.0603612	181.969	65.7644	43.5658
MOB-C	SLV-F	SLV-M	0.175737	2.72858	0.00636069	0.0567411	142.252	63.9941	44.8638
MOB-C	SLV-F	SLV-O	0.0159513	0.11212	0.910728	0.000318384	216.225	8.78274	8.50694
SLV-F	SNM-C	MOB-C	0.0679983	1.57628	0.114961	0.0756447	101.582	75.5694	65.9466
MOB-C	SLV-F	SNM-M	0.18559	2.8696	0.00410997	0.0560609	149.811	64.6533	44.4118
SLV-F	MOB-C	SNM-S	0.210773	4.55379	5.26889e-06	0.0590779	186.646	65.268	42.5441
MOB-C	TES-C	SLV-F	0.10237	2.5149	0.0119065	0.0848055	97.0257	86.6769	70.5786
MOB-C	SLV-F	TES-M	0.154084	2.37587	0.0175076	0.0470681	147.55	62.9565	46.1456
SLV-F	MOB-C	TES-S	0.153844	3.05163	0.00227601	0.0453145	185.213	61.309	44.9601
SLV-F	TRE-F	MOB-C	0.0348025	0.881474	0.378062	0.0301964	144.152	57.9591	54.0606
TRQ-F	SLV-F	MOB-C	0.0763225	2.38352	0.0171479	0.0562991	163.713	54.3212	46.6174
SLV-M	MOB-C	SLV-O	0.116137	0.646465	0.517978	0.00223942	180.32	9.22917	7.30853
MOB-C	SNM-C	SLV-M	0.0683036	1.00386	0.315446	0.019874	153.337	52.0513	45.3953
SNM-M	SLV-M	MOB-C	0.125935	1.8401	0.0657529	0.0276074	311.86	28.6705	22.2569
SLV-M	MOB-C	SNM-S	0.307433	5.39064	7.02076e-08	0.109391	111.115	90.4025	47.8876
MOB-C	TES-C	SLV-M	0.0111988	0.191469	0.848158	0.00335441	174.326	51.1511	50.0181
TES-M	SLV-M	MOB-C	0.0605036	0.880566	0.378553	0.0125685	310.742	24.9747	22.125
SLV-M	MOB-C	TES-S	0.280866	4.73414	2.19983e-06	0.102597	109.297	86.2068	48.4002
MOB-C	TRE-F	SLV-M	0.130839	2.06016	0.0393835	0.0422928	147.06	61.406	47.1965
MOB-C	TRQ-F	SLV-M	0.127302	2.05379	0.0399956	0.0427114	140.568	63.8446	49.4251
SNM-C	MOB-C	SLV-O	0.109853	0.823241	0.410371	0.00160149	213.115	7.00347	5.61706
SNM-M	MOB-C	SLV-O	0.0978083	0.573482	0.566319	0.00186816	177.501	8.96925	7.37103
SNM-S	MOB-C	SLV-O	0.205811	1.56726	0.117053	0.00594536	176.947	15.1905	10.005
MOB-C	TES-C	SLV-O	0.0884672	0.690058	0.490158	0.00147552	224.384	7.88608	6.60417
TES-M	MOB-C	SLV-O	0.0513436	0.2792	0.780091	0.00101317	179.542	8.90774	8.0377
TES-S	MOB-C	SLV-O	0.199814	1.54269	0.122905	0.00532375	175.559	13.9611	9.31101
MOB-C	TRE-F	SLV-O	0.0785606	0.532429	0.594429	0.00134251	213.766	7.98363	6.8206
TRQ-F	MOB-C	SLV-O	0.0209115	0.150687	0.880223	0.000384722	214.702	8.12708	7.79415
MOB-C	SNM-C	SNM-M	0.0738251	1.03736	0.299567	0.0202133	161.71	52.6496	45.4104
SNM-C	MOB-C	SNM-S	0.171555	2.7193	0.00654203	0.0466863	191.267	60.099	42.498
MOB-C	TES-C	SNM-C	0.0684193	1.6965	0.0897906	0.0786505	91.1664	85.732	74.7518
MOB-C	SNM-C	TES-M	0.0535585	0.772962	0.439545	0.0149541	159.258	52.2828	46.9671
SNM-C	MOB-C	TES-S	0.139179	2.15986	0.0307834	0.0396185	191.255	57.3671	43.3495
TRE-F	SNM-C	MOB-C	0.0547766	1.24396	0.213515	0.0656662	99.6407	77.9798	69.8806
TRQ-F	SNM-C	MOB-C	0.120536	2.85195	0.00434514	0.129545	100.125	81.1501	63.6914
SNM-M	MOB-C	SNM-S	0.320371	5.39729	6.76554e-08	0.114759	107.582	93.7142	48.2371
TES-C	MOB-C	SNM-M	0.0116478	0.186842	0.851784	0.00328547	183.2	51.826	50.6326
SNM-M	TES-M	MOB-C	0.0767908	0.985893	0.324186	0.0146193	328.397	23.8181	20.421
SNM-M	MOB-C	TES-S	0.299582	4.95532	7.22102e-07	0.110344	104.888	89.4664	48.2185
MOB-C	TRE-F	SNM-M	0.103429	1.51742	0.129162	0.0306844	156.035	59.0159	47.9523
MOB-C	TRQ-F	SNM-M	0.1216	1.87376	0.060964	0.0380741	147.935	63.458	49.6983
TES-C	MOB-C	SNM-S	0.032752	0.666219	0.505271	0.00961714	203.484	55.1657	51.6667
TES-M	MOB-C	SNM-S	0.322213	5.53207	3.16468e-08	0.114193	111.228	92.3795	47.3552
TES-S	SNM-S	MOB-C	0.0474781	0.883447	0.376995	0.0137268	304.767	38.2843	34.8137
TRE-F	MOB-C	SNM-S	0.18449	3.34609	0.000819603	0.0521407	187.039	64.1999	44.201
TRQ-F	MOB-C	SNM-S	0.267041	5.09425	3.50123e-07	0.074168	183.957	69.0886	39.9665
TES-C	MOB-C	TES-M	0.0153372	0.239674	0.810583	0.00440914	180.033	52.6049	51.0157
TES-C	MOB-C	TES-S	0.0205223	0.42046	0.674149	0.00631764	205.157	53.6734	51.5147
MOB-C	TES-C	TRE-F	0.093888	2.29783	0.0215715	0.0943062	96.5178	89.2898	73.9624
MOB-C	TES-C	TRQ-F	0.0875504	2.18113	0.0291741	0.0835621	103.519	83.251	69.8472
TES-M	MOB-C	TES-S	0.311864	5.2605	1.43664e-07	0.112743	109.902	88.6804	46.5171
MOB-C	TRE-F	TES-M	0.0887823	1.37128	0.170289	0.0269742	153.34	58.9823	49.3632
MOB-C	TRQ-F	TES-M	0.0845643	1.3526	0.176183	0.0269929	146.251	61.9627	52.3001
TRE-F	MOB-C	TES-S	0.149082	2.87706	0.004014	0.0437641	186.429	60.8279	45.0443
TRQ-F	MOB-C	TES-S	0.199252	3.48583	0.000490615	0.0582267	182.003	63.9828	42.7218
TRQ-F	TRE-F	MOB-C	0.103463	2.68088	0.00734292	0.0868896	143.583	63.205	51.3526
MOB-S	MOB-G	MTB-F	0.133357	2.38984	0.0168559	0.0870453	102.645	81.1404	62.0455
MOB-S	MOB-G	PAS-C	0.0561526	0.934923	0.349828	0.0280822	127.008	68.29	61.0285
MOB-G	MOB-S	REN-C	0.00330035	0.0461241	0.963211	0.000667374	201.848	47.55	47.2371
MOB-G	MOB-S	REN-HC	0.0331087	0.466596	0.640789	0.00708843	198.018	48.6524	45.534
MOB-S	REN-HS	MOB-G	0.14284	3.22098	0.00127752	0.0755037	148.403	70.4703	52.8546
MOB-S	REN-S	MOB-G	0.172979	3.21035	0.00132574	0.0890358	151.045	70.4453	49.6682
MOB-S	MOB-G	RGG-C	0.0726193	1.26115	0.207255	0.0428822	115.488	75.9379	65.6555
RGG-S	MOB-S	MOB-G	0.0703591	1.27018	0.20402	0.0329236	182.602	60.7853	52.794
MOB-S	MOB-G	SLV-F	0.0280457	0.477795	0.632796	0.0106695	123.459	63.7238	60.247
MOB-S	MOB-G	SLV-M	0.0599111	0.883761	0.376825	0.0184031	133.162	63.128	55.9914
MOB-S	MOB-G	SLV-O	0.225915	1.53782	0.124092	0.00480794	187.405	11.2464	7.10139
MOB-S	MOB-G	SNM-C	0.0729354	1.20426	0.228487	0.0317845	117.932	66.59	57.5368
MOB-S	MOB-G	SNM-M	0.0391106	0.586729	0.557386	0.0114848	136.785	61.9625	57.2981
SNM-S	MOB-S	MOB-G	0.0569483	0.867628	0.385598	0.0262218	184.684	58.9901	52.6333
MOB-S	MOB-G	TES-C	0.0667603	1.07536	0.282215	0.0340555	113.389	73.1075	63.957
MOB-S	MOB-G	TES-M	0.0615314	0.933501	0.350561	0.017955	134.891	62.7576	55.4822
TES-S	MOB-S	MOB-G	0.0652292	1.24069	0.21472	0.0297592	184.087	58.412	51.2583
MOB-S	MOB-G	TRE-F	0.0529374	0.87501	0.381568	0.0224551	124.148	67.8663	61.0422
MOB-S	MOB-G	TRQ-F	0.0368433	0.6109	0.541266	0.0151527	127.794	64.2641	59.697
PAS-C	MTB-F	MOB-G	0.272275	5.24243	1.58472e-07	0.120531	147.813	83.1812	47.5786
MTB-F	MOB-G	REN-C	0.000347495	0.00463593	0.996301	6.92459e-05	174.976	46.8843	46.8517
MOB-G	MTB-F	REN-HC	0.0073712	0.102134	0.918651	0.00154978	170.766	46.6503	45.9676
REN-HS	MOB-G	MTB-F	0.151954	2.87994	0.00397756	0.088931	114.655	73.4931	54.1041
REN-S	MOB-G	MTB-F	0.0859961	1.50264	0.132933	0.0538399	112.53	71.1997	59.9236
RGG-C	MTB-F	MOB-G	0.133495	2.65653	0.00789492	0.0612101	162.123	71.6916	54.8049
RGG-S	MOB-G	MTB-F	0.167139	2.64589	0.00814759	0.110721	100.751	86.2799	61.5687
SLV-F	MTB-F	MOB-G	0.301055	5.80999	6.24769e-09	0.122351	153.636	77.9595	41.8809
MOB-G	MTB-F	SLV-M	0.286157	5.45845	4.80311e-08	0.107874	98.3175	91.9321	51.0242
MTB-F	MOB-G	SLV-O	0.149275	1.02043	0.307523	0.00327574	177.216	10.8389	8.02326
SNM-C	MTB-F	MOB-G	0.245225	4.42888	9.47256e-06	0.10156	149.813	73.5345	44.5718
MOB-G	MTB-F	SNM-M	0.275447	4.83849	1.3083e-06	0.0971646	104.291	90.145	51.2094
SNM-S	MOB-G	MTB-F	0.16058	2.62992	0.00854042	0.105932	101.916	85.1991	61.6225
TES-C	MTB-F	MOB-G	0.147863	3.29274	0.000992174	0.0668462	158.255	71.6176	53.1666
MOB-G	MTB-F	TES-M	0.278906	4.86656	1.13559e-06	0.100437	101.919	91.2747	51.464
TES-S	MOB-G	MTB-F	0.150341	2.50716	0.0121705	0.0988648	99.1303	84.0021	62.0451
TRE-F	MTB-F	MOB-G	0.259242	4.76402	1.89778e-06	0.111278	153.722	78.105	45.9458
TRQ-F	MTB-F	MOB-G	0.339471	7.41	1.26296e-13	0.135884	151.308	79.8286	39.3656
PAS-C	MOB-G	REN-C	0.0349347	0.490476	0.623797	0.00727406	148.882	51.2454	47.7857
PAS-C	MOB-G	REN-HC	0.0444461	0.647207	0.517498	0.00967736	147.035	50.6852	46.3714
REN-HS	MOB-G	PAS-C	0.0844481	1.51382	0.130071	0.0380088	141.579	63.495	53.606
REN-S	MOB-G	PAS-C	0.019201	0.323269	0.746492	0.00894027	138.312	60.0395	57.7773
PAS-C	RGG-C	MOB-G	0.168033	3.29086	0.000998831	0.0622593	182.536	64.446	45.9036
RGG-S	MOB-G	PAS-C	0.0108275	0.174361	0.861582	0.00572796	117.379	67.2362	65.7958
SLV-F	PAS-C	MOB-G	0.00355003	0.06334	0.949496	0.000943034	236.145	39.788	39.5065
SLV-M	PAS-C	MOB-G	0.102595	1.65196	0.0985429	0.0436074	118.922	70.731	57.5681
